sample_id,Yp,D_H,He3oH,Li7oH,Neff,YPCMB,He3oHe4,n,p,H2,H3,He3,He4,Li7,Be7,He6,Li8,Li6,B8
236,0.24689154676583672,2.500470286607995e-05,1.0259962504792674e-05,5.3368775913827e-10,3.0439772985579183,0.24556562726375175,0.00012517626248606124,4.1190018704146662e-16,0.7530476122381927,1.8829731788027e-05,5.911578882787299e-08,7.667124477059637e-06,0.06172288669145918,2.1821530880968675e-11,3.800707618188573e-10,0.0,0.0,0.0,0.0
237,0.24687716234696008,2.4324917138157845e-05,1.0356240658673195e-05,5.711906403460915e-10,3.0439772985579183,0.24555129490805547,0.00012636081085758645,3.953176925052801e-16,0.7530628015643892,1.8318190247882772e-05,5.836125521712206e-08,7.74053834887835e-06,0.06171929058674002,2.1788236945639283e-11,4.083541869007458e-10,0.0,0.0,0.0,0.0
238,0.24699979824894291,2.4268973562058714e-05,1.0474711877683934e-05,5.760847895703659e-10,3.0439772985579183,0.24567348703415035,0.0001277220391918346,4.0070272381766177e-16,0.7529399920664491,1.827308076127735e-05,5.9128534512323554e-08,7.827700943569358e-06,0.06174994956223573,2.3947612048255332e-11,4.0980966484045796e-10,0.0,0.0,0.0,0.0
239,0.24696671432158807,2.432533024048301e-05,1.0298283573734832e-05,5.262908426693378e-10,3.0439772985579183,0.24564052280475832,0.00012559317536711437,3.9733821951515745e-16,0.7529733872530742,1.8316326307226128e-05,5.8826095611724065e-08,7.695507369796088e-06,0.061741678580397016,2.1420536284971002e-11,3.7486246220003494e-10,0.0,0.0,0.0,0.0
240,0.2470727005478055,2.444022107385993e-05,1.0442118360116414e-05,5.779496835995315e-10,3.0439772985579183,0.24574612562670414,0.00012727469089787835,4.015507795762629e-16,0.7528669113643199,1.8400233752938087e-05,5.945630176716652e-08,7.802069096114336e-06,0.061768175136951375,2.2720695304646513e-11,4.1239849791091874e-10,0.0,0.0,0.0,0.0
241,0.24715332334390136,2.4158217271766403e-05,1.0457373998797545e-05,5.646299895865055e-10,3.0439772985579183,0.24582645687741939,0.00012740547935061192,3.9295658925799946e-16,0.7527866851981029,1.8185984300308587e-05,5.712813509231932e-08,7.815043773339315e-06,0.06178833083597534,2.1967114584862208e-11,4.0307882363940267e-10,0.0,0.0,0.0,0.0
242,0.24711059886703204,2.4401071611050598e-05,1.0215902606050207e-05,5.491434462878207e-10,3.0439772985579183,0.2457838868878282,0.00012449217095862903,4.033447597856392e-16,0.7528295860422713,1.836984863993504e-05,5.796474239809784e-08,7.63286898756284e-06,0.06177764971675801,2.1853328634982295e-11,3.9155810471170406e-10,0.0,0.0,0.0,0.0
243,0.2468702544595379,2.5071035540090508e-05,1.0195642368915923e-05,4.965210340545342e-10,3.0439772985579183,0.2455444120241892,0.0001244057805840558,4.208631329827593e-16,0.7530689484229337,1.8880218370049957e-05,5.94459452143192e-08,7.618575732041503e-06,0.06171756361488447,2.125922350324632e-11,3.526553494820694e-10,0.0,0.0,0.0,0.0
244,0.24700124049184222,2.4471818595111553e-05,1.0555630183456052e-05,5.495618475908654e-10,3.0439772985579183,0.24567492405935495,0.00012870762456762853,4.0153816710714845e-16,0.7529380618787884,1.842576366365259e-05,5.783352904531872e-08,7.88990220319532e-06,0.061750310122960554,2.0386467143560617e-11,3.933995652640317e-10,0.0,0.0,0.0,0.0
245,0.24694945841092517,2.425902431553073e-05,1.0354123624577815e-05,5.522889718540842e-10,3.0439772985579183,0.24562332933231584,0.0001262858881305263,3.9761587721993963e-16,0.7529906153705925,1.826681764764165e-05,5.843121567303483e-08,7.738126704021005e-06,0.06173736460273129,2.1257519335401736e-11,3.94610893443397e-10,0.0,0.0,0.0,0.0
246,0.24689052133987402,2.4628804277582093e-05,1.0279611012944338e-05,5.527304857534632e-10,3.0439772985579183,0.24556460554913376,0.00012541676186009735,4.0300489654263633e-16,0.7530491591901526,1.854670035309203e-05,5.8319068536599637e-08,7.682733361562966e-06,0.061722630334968505,2.223901871440427e-11,3.9399420884100585e-10,0.0,0.0,0.0,0.0
247,0.24689833566188546,2.4443779292346405e-05,1.0442470301015098e-05,5.404921438397274e-10,3.0439772985579183,0.2455723915889902,0.00012739836310954417,3.9793815478667974e-16,0.7530412563092796,1.840717426725529e-05,6.007174491007832e-08,7.803539209538672e-06,0.061724583915471365,2.0733458458965388e-11,3.8627942456339883e-10,0.0,0.0,0.0,0.0
248,0.24694157597702826,2.3834170624334417e-05,1.0653494491069136e-05,5.853277652881857e-10,3.0439772985579183,0.2456154754213668,0.00012994271895426943,3.8189955350158093e-16,0.7529984605569342,1.794709378877512e-05,5.817074331992145e-08,7.963894208006918e-06,0.061735393994257065,2.145457034699975e-11,4.1929633583623467e-10,0.0,0.0,0.0,0.0
249,0.24695012012010703,2.4632229925578218e-05,1.0352304484803934e-05,5.516403602697186e-10,3.0439772985579183,0.24562398864711293,0.00012626315785042419,4.08454187895051e-16,0.7529893958315319,1.8547807929644523e-05,5.8521115436469644e-08,7.736654384040102e-06,0.06173753003002676,2.0931140434634648e-11,3.944482011611493e-10,0.0,0.0,0.0,0.0
250,0.24685229077811507,2.4007013932332348e-05,1.0519295388944425e-05,5.72211217241118e-10,3.0439772985579183,0.2455265133666752,0.00012836749949822124,3.889977852380669e-16,0.7530877815708484,1.807938886444062e-05,5.764770298795858e-08,7.864305125160653e-06,0.06171307269452877,2.0992285864391395e-11,4.09932990317677e-10,0.0,0.0,0.0,0.0
251,0.24703232420489996,2.4249092719993885e-05,1.0553798434067983e-05,5.620682667396104e-10,3.0439772985579183,0.2457058953260531,0.00012866384383400666,3.950931417418405e-16,0.7529073200993401,1.8257319414651014e-05,5.747654246499102e-08,7.888555553397747e-06,0.06175808105122499,2.1589759444345983e-11,4.0159555297945516e-10,0.0,0.0,0.0,0.0
252,0.2469679664529025,2.4459987228213076e-05,1.0666161369062519e-05,5.739083506580299e-10,3.0439772985579183,0.2456417704055666,0.00013007859096321814,3.9734428300226565e-16,0.7529711012629388,1.8417663520105017e-05,5.8570574763773624e-08,7.972740697547446e-06,0.061741991613225626,2.2404491902176887e-11,4.0973191091679666e-10,0.0,0.0,0.0,0.0
253,0.2471914111802646,2.4288712526422486e-05,1.0464148237792364e-05,5.63613752124831e-10,3.0439772985579183,0.24586440701398565,0.00012746188368111867,4.003534037312609e-16,0.7527483886609591,1.828328921691378e-05,5.8788336547286845e-08,7.818082388160329e-06,0.06179785279506615,2.107809756195094e-11,4.0318124617717284e-10,0.0,0.0,0.0,0.0
254,0.24686278210408857,2.4542260422753264e-05,1.0485345444559843e-05,5.617195043947292e-10,3.0439772985579183,0.24553696671618866,0.0001279458625337354,4.0433855489207263e-16,0.7530765617305584,1.8482201096262987e-05,6.019458822841881e-08,7.83607330771788e-06,0.061715695526022143,2.2499269360655298e-11,4.005185236659206e-10,0.0,0.0,0.0,0.0
255,0.24705533290747467,2.4134965140583945e-05,1.0498893789111823e-05,5.757937942532693e-10,3.0439772985579183,0.24572882080272876,0.00012797870748032123,3.9530156072483833e-16,0.752884609005409,1.817084379322772e-05,5.8743935129054055e-08,7.845711610275717e-06,0.06176383322686867,2.170209775828341e-11,4.118041878958302e-10,0.0,0.0,0.0,0.0
256,0.2468934419918282,2.461733970779699e-05,1.0313801862952663e-05,5.415510919969216e-10,3.0439772985579183,0.24556751563035323,0.0001258319219783858,4.0599849234702164e-16,0.7530461788606845,1.8537993600671922e-05,5.8802393258797605e-08,7.707966689163914e-06,0.06172336049795705,2.2075893038972825e-11,3.8573708744713996e-10,0.0,0.0,0.0,0.0
257,0.24686139057584228,2.430903824297365e-05,1.0460138132474702e-05,5.656873242302002e-10,3.0439772985579183,0.24553558022490082,0.00012763929856376928,4.019420340367468e-16,0.753078361311339,1.8306610685073267e-05,5.820822958513759e-08,7.819095454309161e-06,0.06171534764396057,2.250770025738127e-11,4.03499182888494e-10,0.0,0.0,0.0,0.0
258,0.247224717196811,2.4869087133249274e-05,1.0121342617751475e-05,5.385434923671583e-10,3.0439772985579183,0.2458975926354491,0.00012326415176571153,4.137126453278801e-16,0.7527149858393198,1.871933456934054e-05,5.96400381037056e-08,7.558846227092e-06,0.06180617929920275,2.168104966902699e-11,3.836887075619764e-10,0.0,0.0,0.0,0.0
259,0.2471384342489407,2.410586367123656e-05,1.0335679429936215e-05,5.599872520554344e-10,3.0439772985579183,0.2458116216169375,0.0001259329721481824,3.9243859365629e-16,0.7528019267623832,1.814694061797822e-05,5.821654688020912e-08,7.722502842374103e-06,0.06178460856223517,2.1061668115679906e-11,4.004978141940235e-10,0.0,0.0,0.0,0.0
260,0.24705653007843673,2.4121262362797725e-05,1.0511837193061664e-05,5.390877343287248e-10,3.0439772985579183,0.24573001364355135,0.00012813565803219672,3.9283978372840013e-16,0.7528834035226193,1.816049810496521e-05,5.8387460594165104e-08,7.855800302593757e-06,0.06176413251960918,2.0151285121967893e-11,3.8571892309674e-10,0.0,0.0,0.0,0.0
261,0.2468594777011765,2.4764250024023392e-05,1.0236022133052767e-05,5.201661400507587e-10,3.0439772985579183,0.24553367427437237,0.00012490579000065923,4.0865342416531847e-16,0.7530800949973048,1.8649463760628543e-05,5.9067530216812806e-08,7.64947699013708e-06,0.061714869425294125,2.06086057157936e-11,3.7111816044801315e-10,0.0,0.0,0.0,0.0
262,0.24708219005363022,2.3839739369548035e-05,1.0464120059655997e-05,5.964968270727889e-10,3.0439772985579183,0.2457555808121083,0.00012753649942710355,3.9157199010551425e-16,0.7528582769160774,1.794794510388631e-05,5.7691059728916545e-08,7.820308337826659e-06,0.061770547513407555,2.1846303609878436e-11,4.272312698060488e-10,0.0,0.0,0.0,0.0
263,0.24694399494129327,2.3983751827108677e-05,1.044758861866978e-05,5.611875075748589e-10,3.0439772985579183,0.24561788563240497,0.00012742962848935288,3.9282682100123725e-16,0.7529962817643044,1.8059675948570677e-05,5.7225665272874776e-08,7.809769717988534e-06,0.061735998735323316,2.167869681562237e-11,4.008934097608238e-10,0.0,0.0,0.0,0.0
264,0.24705025037140246,2.442637275778375e-05,1.03326342973076e-05,5.425445955940621e-10,3.0439772985579183,0.24572375665029805,0.00012595547960205801,3.9911484743449645e-16,0.7528896280459385,1.8390362700119252e-05,5.883591207376213e-08,7.720497280760865e-06,0.061762562592850616,2.1927838281682235e-11,3.8654836049346525e-10,0.0,0.0,0.0,0.0
265,0.2470900743132178,2.3809881423635545e-05,1.0645524165228736e-05,5.712411093623528e-10,3.0439772985579183,0.2457634365578961,0.0001297418877787705,3.8696731401148757e-16,0.7528500286886709,1.792526991285787e-05,5.822139065243889e-08,7.956261782545954e-06,0.06177251857830445,2.1335423323979868e-11,4.087234622476156e-10,0.0,0.0,0.0,0.0
266,0.2470365055940613,2.4712484490688586e-05,1.0460596625867342e-05,5.737586945472446e-10,3.0439772985579183,0.24571006158994865,0.00012752464935779348,4.0764230206425077e-16,0.752902651760677,1.8606095104634042e-05,5.857096812443089e-08,7.817239970489882e-06,0.06175912639851532,2.1705343706424123e-11,4.102790988889407e-10,0.0,0.0,0.0,0.0
267,0.24694698579878085,2.4502770998970844e-05,1.0205805145412484e-05,5.448560915321898e-10,3.0439772985579183,0.24562086566733668,0.0001244785455218968,3.988579312097694e-16,0.7529930557969309,1.8450416410007473e-05,5.779060963800882e-08,7.627109793674177e-06,0.061736746449695214,2.1302921823177523e-11,3.889699315092184e-10,0.0,0.0,0.0,0.0
268,0.2470676066414349,2.421593606604386e-05,1.0501668661572147e-05,5.694813273407376e-10,3.0439772985579183,0.24574105014384484,0.00012800406466072884,3.950442240287511e-16,0.752872208105051,1.823150525737318e-05,5.786252401048123e-08,7.848551950014956e-06,0.061766901660358725,2.2558344098155524e-11,4.0618832029146095e-10,0.0,0.0,0.0,0.0
269,0.2468357986015208,2.4323812909633397e-05,1.0389267711021298e-05,5.532082355190449e-10,3.0439772985579183,0.24551008089155812,0.0001267919814039077,3.9739801280035516e-16,0.753104089157843,1.8318362966155243e-05,5.9336891773493334e-08,7.76486310475219e-06,0.0617089496503802,2.30624298159726e-11,3.9356095450921513e-10,0.0,0.0,0.0,0.0
270,0.247094997923782,2.4017151467932483e-05,1.0370549341791554e-05,5.863146443451396e-10,3.0439772985579183,0.24576834236243658,0.0001263873503157512,3.9527091901106873e-16,0.7528454143217981,1.808120234770501e-05,5.7561628602323835e-08,7.749858887363388e-06,0.0617737494809455,2.236752621216135e-11,4.19036765132793e-10,0.0,0.0,0.0,0.0
271,0.24700638552665383,2.4700394226618835e-05,1.0391396706125638e-05,5.340018589238999e-10,3.0439772985579183,0.2456800504808848,0.0001267015813963026,4.087336657836552e-16,0.7529329441046904,1.8597740545594615e-05,5.925049907761624e-08,7.764774416225342e-06,0.06175159638166346,2.0351589696235862e-11,3.817160021007136e-10,0.0,0.0,0.0,0.0
272,0.24707571075594414,2.447756159445763e-05,1.0365879597761157e-05,5.375079729525506e-10,3.0439772985579183,0.24574912494777174,0.00012634342300552336,4.068551302364797e-16,0.7528640175690147,1.8428275362296387e-05,5.931535645727354e-08,7.744782403149873e-06,0.061768927688986036,2.2240824377559572e-11,3.824295876148749e-10,0.0,0.0,0.0,0.0
273,0.24680234389470945,2.4651898180595767e-05,1.0345607275949103e-05,5.414827318525774e-10,3.0439772985579183,0.24547674730224794,0.00012628180124847139,4.063902009669766e-16,0.7531371457483961,1.8566260233013976e-05,5.8723127107472295e-08,7.732938007734674e-06,0.06170058597367736,2.086773442645083e-11,3.8694302471304344e-10,0.0,0.0,0.0,0.0
274,0.24691674418326137,2.4273124342177572e-05,1.0693029838058286e-05,5.596709533329755e-10,3.0439772985579183,0.24559073348835425,0.00013044222687151393,3.936016401364137e-16,0.7530225401712982,1.8278209750040328e-05,5.813777654527029e-08,7.993954714236866e-06,0.06172918604581534,2.1028981993856085e-11,4.004158609450332e-10,0.0,0.0,0.0,0.0
275,0.2469595751572236,2.4337293785452116e-05,1.0557832907554666e-05,5.579371503461805e-10,3.0439772985579183,0.24563340947199855,0.00012876336036628342,3.9587213545773853e-16,0.7529799214079196,1.8325493561851184e-05,5.892096046963092e-08,7.890915232498828e-06,0.0617398937893059,2.3490464825764713e-11,3.9662500679246087e-10,0.0,0.0,0.0,0.0
276,0.2471571210320124,2.4452550573105247e-05,1.0416600168714668e-05,5.319812015314412e-10,3.0439772985579183,0.2458302408347394,0.0001269060696082049,4.0105282432755254e-16,0.7527825369561629,1.8407453055471044e-05,5.9446552573582415e-08,7.78198814888944e-06,0.0617892802580031,2.2461075401260497e-11,3.7800508310056563e-10,0.0,0.0,0.0,0.0
277,0.2471377268390091,2.431200310155463e-05,1.0346840847066393e-05,5.60335636644674e-10,3.0439772985579183,0.24581091676486533,0.00012606938927910055,3.978935885498011e-16,0.7528022985695377,1.8302131817680058e-05,5.841087760052919e-08,7.730714695004233e-06,0.06178443170975227,2.2136406116215752e-11,3.9968554912032006e-10,0.0,0.0,0.0,0.0
278,0.24691499787683815,2.4446687042295694e-05,1.0410215091163707e-05,5.676672590946327e-10,3.0439772985579183,0.24558899350175645,0.00012699348012395884,3.9782109006518054e-16,0.7530246637698047,1.8408958290310356e-05,5.845763414391396e-08,7.780691084650984e-06,0.06172874946920954,2.09152283117821e-11,4.0655221860108034e-10,0.0,0.0,0.0,0.0
279,0.2469255127544868,2.3930636705648314e-05,1.0489111620031171e-05,5.843283436527985e-10,3.0439772985579183,0.2455994703270644,0.0001279487997982191,3.915429838241602e-16,0.7530147485550959,1.8020122381667114e-05,5.758971648201368e-08,7.840866032642094e-06,0.0617313781886217,2.1690894962184506e-11,4.183169658071432e-10,0.0,0.0,0.0,0.0
280,0.24707398203935554,2.4098140326407563e-05,1.046773161755388e-05,5.918822063456516e-10,3.0439772985579183,0.24574740248344612,0.00012758607893303942,3.9743965187372675e-16,0.7528660870973874,1.8142672613866222e-05,5.823132645111531e-08,7.822568817242281e-06,0.061768495509838886,2.323599222984729e-11,4.223720484841718e-10,0.0,0.0,0.0,0.0
281,0.24711716389854105,2.405710589185922e-05,1.046522725349583e-05,5.820719954870771e-10,3.0439772985579183,0.24579042817917732,0.00012752596222596692,3.886405960929086e-16,0.7528229761610399,1.8110742055330744e-05,5.780406911873982e-08,7.820659458059616e-06,0.06177929097463526,2.134814030641794e-11,4.1684903167615876e-10,0.0,0.0,0.0,0.0
282,0.24679073400853807,2.4544983952830632e-05,1.0357880945924327e-05,5.276949326834495e-10,3.0439772985579183,0.24546517945155982,0.00012643953669645887,4.056936903859702e-16,0.7531488880767867,1.8486027371936964e-05,5.9066948116762796e-08,7.741959569137879e-06,0.06169768350213452,2.0829615846923102e-11,3.766032359473717e-10,0.0,0.0,0.0,0.0
283,0.24698267745782748,2.4270607874456425e-05,1.054810783056896e-05,5.556218557032658e-10,3.0439772985579183,0.24565642818427758,0.00012862879473252213,3.939375344638671e-16,0.7529569433567783,1.8274722718561664e-05,5.8453116422825776e-08,7.883817913880076e-06,0.06174566936445687,2.205853243637297e-11,3.9630080169617904e-10,0.0,0.0,0.0,0.0
284,0.24710039536159564,2.3893000498300118e-05,1.0537973246898006e-05,5.865051679323141e-10,3.0439772985579183,0.24577372028104663,0.00012842401057777987,3.9341117794378406e-16,0.7528398261267262,1.7987602340786043e-05,5.832581664139639e-08,7.875080130281391e-06,0.06177509884039891,2.1232293235752145e-11,4.2031215541283747e-10,0.0,0.0,0.0,0.0
285,0.2469299202431656,2.4389575579063408e-05,1.015500461898911e-05,5.320376835483263e-10,3.0439772985579183,0.24560386186592875,0.00012387035376136804,4.012679338776245e-16,0.7530104052732611,1.8365604191233368e-05,5.830271495981236e-08,7.588521428737016e-06,0.0617324800607914,2.1557585087190294e-11,3.7907232662218197e-10,0.0,0.0,0.0,0.0
286,0.2470677077213159,2.4492431374323003e-05,1.0297254517573073e-05,5.525838688360644e-10,3.0439772985579183,0.24574115085813913,0.00012551241511545805,4.0799419550312166e-16,0.7528721524805799,1.843966952826945e-05,5.9164464720692115e-08,7.693351708564923e-06,0.06176692693032897,2.2344586128287336e-11,3.936804206283669e-10,0.0,0.0,0.0,0.0
287,0.2468601691757533,2.4471789012792964e-05,1.0533139816271224e-05,5.696537027691364e-10,3.0439772985579183,0.2455343632459747,0.00012853087225658043,4.035660736592157e-16,0.7530791725690497,1.8429194621038485e-05,5.768303434295982e-08,7.874605183048685e-06,0.06171504229393832,2.2081239417893446e-11,4.069130997143832e-10,0.0,0.0,0.0,0.0
288,0.24699615071789857,2.3949931378567533e-05,1.0551966080968244e-05,5.90906741536459e-10,3.0439772985579183,0.24566985269914499,0.0001286666038625046,3.83940448445266e-16,0.7529439451407715,1.8032955818029392e-05,5.904861739087416e-08,7.88599035260496e-06,0.06174903767947464,2.194184297689374e-11,4.2297781020584585e-10,0.0,0.0,0.0,0.0
