YPBBN	DoH	He3oH	Li7oH	Neff	YPCMB	He3oHe4	n	p	H2	H3	He3	He4	Li7	Be7	He6	Li8	Li6	B8
2.4695139111e-01	2.4455965658e-05	1.0307300874e-05	5.4275852973e-10	3.0439772986e+00	2.4562525504e-01	1.2571346786e-04	4.0288872997e-16	7.5298849207e-01	1.8415060703e-05	5.8821292324e-08	7.7024576499e-06	6.1737847777e-02	2.1903304113e-11	3.8678762275e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4722150485e-01	2.4140459580e-05	1.0622828521e-05	5.7439678044e-10	3.0439772986e+00	2.4589439190e-01	1.2937379322e-04	3.9367958715e-16	7.5271816221e-01	1.8170962370e-05	5.8150054316e-08	7.9378459078e-06	6.1805376212e-02	2.1242615070e-11	4.1111627389e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698238856e-01	2.4478522803e-05	1.0288196747e-05	5.5421473050e-10	3.0439772986e+00	2.4565614033e-01	1.2545955218e-04	4.0481459256e-16	7.5295750622e-01	1.8431287486e-05	5.8385775726e-08	7.6881891907e-06	6.1745597140e-02	2.1125559901e-11	3.9617458149e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4688116596e-01	2.4717007759e-05	1.0273400514e-05	5.5101485622e-10	3.0439772986e+00	2.4555528403e-01	1.2534727747e-04	4.0693050514e-16	7.5305839502e-01	1.8613350193e-05	5.7569366813e-08	7.6789011359e-06	6.1720291490e-02	2.1703970343e-11	3.9324239291e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4697116608e-01	2.4748326715e-05	1.0387089486e-05	5.1567259235e-10	3.0439772986e+00	2.4564495846e-01	1.2667303867e-04	4.0656426929e-16	7.5296809836e-01	1.8634700504e-05	5.8165841904e-08	7.7629811761e-06	6.1742791521e-02	2.0006200651e-11	3.6827881058e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709068332e-01	2.4382695258e-05	1.0367404744e-05	5.6289963560e-10	3.0439772986e+00	2.4576404336e-01	1.2635186584e-04	4.0130359579e-16	7.5284918546e-01	1.8356492264e-05	5.8078177704e-08	7.7470140394e-06	6.1772670829e-02	2.2374043627e-11	4.0140448853e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4711734818e-01	2.4000450920e-05	1.0255880112e-05	5.6385003460e-10	3.0439772986e+00	2.4579061180e-01	1.2497489278e-04	3.8813885288e-16	7.5282335005e-01	1.8068099865e-05	5.7398422799e-08	7.6634676006e-06	6.1779337046e-02	1.9196377456e-11	4.0528309452e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700032301e-01	2.4391028219e-05	1.0536107037e-05	5.7122858277e-10	3.0439772986e+00	2.4567400990e-01	1.2847023561e-04	4.0134126109e-16	7.5293914492e-01	1.8364959931e-05	5.8226666669e-08	7.8748207565e-06	6.1750080753e-02	2.2710776338e-11	4.0738958432e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4705147750e-01	2.4465652883e-05	1.0330524191e-05	5.4537851661e-10	3.0439772986e+00	2.4572497934e-01	1.2592891743e-04	4.0183671623e-16	7.5288834663e-01	1.8419904948e-05	5.9144524500e-08	7.7185867532e-06	6.1762869374e-02	2.3461296987e-11	3.8714783267e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702100577e-01	2.4040414547e-05	1.0529145047e-05	5.5682331579e-10	3.0439772986e+00	2.4569461783e-01	1.2837116284e-04	3.9537866260e-16	7.5291900755e-01	1.8100485062e-05	5.9160614608e-08	7.8684328243e-06	6.1755251441e-02	2.2742157934e-11	3.9650070038e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702279148e-01	2.4267094159e-05	1.0556695011e-05	5.7258106480e-10	3.0439772986e+00	2.4569639709e-01	1.2870574691e-04	3.9158531404e-16	7.5291681836e-01	1.8271103325e-05	5.7802664744e-08	7.8905105554e-06	6.1755697870e-02	2.2676975564e-11	4.0842893800e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4711317581e-01	2.4533599776e-05	1.0317232100e-05	5.6739466962e-10	3.0439772986e+00	2.4578645451e-01	1.2572517092e-04	4.0609600456e-16	7.5282658085e-01	1.8469546035e-05	5.9203861399e-08	7.7078827046e-06	6.1778293951e-02	2.1141896937e-11	4.0600789218e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4694537836e-01	2.4159724173e-05	1.0402548864e-05	5.6646012699e-10	3.0439772986e+00	2.4561926405e-01	1.2687930552e-04	3.9612288670e-16	7.5299473517e-01	1.8192145105e-05	5.7904212376e-08	7.7751603149e-06	6.1736344591e-02	2.0875999422e-11	4.0566549389e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700506841e-01	2.4481335897e-05	1.0271740596e-05	5.3624546204e-10	3.0439772986e+00	2.4567873813e-01	1.2524360945e-04	4.0003475599e-16	7.5293486121e-01	1.8432851246e-05	5.8892320612e-08	7.6750592592e-06	6.1751267102e-02	2.0656423698e-11	3.8310147884e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695995553e-01	2.4238151162e-05	1.0458695266e-05	5.7032419108e-10	3.0439772986e+00	2.4563378847e-01	1.2755407972e-04	3.9493068823e-16	7.5297991422e-01	1.8250840983e-05	5.8290905207e-08	7.8168965587e-06	6.1739988882e-02	2.1828956000e-11	4.0761370448e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706537440e-01	2.4825866936e-05	1.0472319186e-05	5.3396865187e-10	3.0439772986e+00	2.4573882598e-01	1.2764771336e-04	4.1281543967e-16	7.5287358831e-01	1.8690739523e-05	5.9440867102e-08	7.8248916562e-06	6.1766343600e-02	2.2297711394e-11	3.7971318358e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4704767609e-01	2.4828336739e-05	1.0479407504e-05	5.5925680949e-10	3.0439772986e+00	2.4572119168e-01	1.2774626339e-04	4.0566714812e-16	7.5289126532e-01	1.8693037863e-05	5.8222156742e-08	7.8316322186e-06	6.1761919024e-02	2.3849746216e-11	3.9720982072e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692549422e-01	2.4615331141e-05	1.0199443200e-05	5.4067489645e-10	3.0439772986e+00	2.4559945186e-01	1.2441530235e-04	4.0650557271e-16	7.5301439055e-01	1.8535698578e-05	5.8592095182e-08	7.6217354101e-06	6.1731373556e-02	2.0299396892e-11	3.8683658074e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698735974e-01	2.4135319515e-05	1.0483203478e-05	5.3934785717e-10	3.0439772986e+00	2.4566109353e-01	1.2783416038e-04	3.9069385041e-16	7.5295261185e-01	1.8172751866e-05	5.7561054695e-08	7.8357943846e-06	6.1746839935e-02	2.0868073045e-11	3.8523530470e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4718147605e-01	2.4173055164e-05	1.0393465208e-05	5.5662926397e-10	3.0439772986e+00	2.4585450780e-01	1.2660772213e-04	3.9516583473e-16	7.5275865675e-01	1.8196476535e-05	5.8117574695e-08	7.7656533340e-06	6.1795369013e-02	2.1074135929e-11	3.9793336113e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4713579313e-01	2.4236513660e-05	1.0503693028e-05	5.6725732595e-10	3.0439772986e+00	2.4580899005e-01	1.2798181820e-04	3.9541363783e-16	7.5280399153e-01	1.8245344224e-05	5.7758895616e-08	7.8494631413e-06	6.1783948282e-02	2.2122141797e-11	4.0491143740e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4712173152e-01	2.4205267275e-05	1.0450940887e-05	5.5484101591e-10	3.0439772986e+00	2.4579497928e-01	1.2734871433e-04	4.0103386132e-16	7.5281821825e-01	1.8222166182e-05	5.8270397662e-08	7.8093883000e-06	6.1780432879e-02	2.2001031273e-11	3.9569339374e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703399873e-01	2.4326416176e-05	1.0426153005e-05	5.7176813022e-10	3.0439772986e+00	2.4570756379e-01	1.2710657306e-04	4.0087268705e-16	7.5290581753e-01	1.8315500259e-05	5.7832736238e-08	7.7920785157e-06	6.1758499681e-02	2.0837668820e-11	4.0964988270e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700084605e-01	2.4074785145e-05	1.0611135988e-05	5.5954273811e-10	3.0439772986e+00	2.4567453105e-01	1.2938477727e-04	3.9435668629e-16	7.5293892870e-01	1.8126842936e-05	5.8260479534e-08	7.9312768833e-06	6.1750211513e-02	2.0931272052e-11	4.0037023774e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4704522516e-01	2.4449671931e-05	1.0443197062e-05	5.4971151522e-10	3.0439772986e+00	2.4571874962e-01	1.2730663784e-04	3.9972301639e-16	7.5289436803e-01	1.8408020297e-05	5.8356504275e-08	7.8042677480e-06	6.1761306291e-02	2.1544344514e-11	3.9233035933e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695310990e-01	2.4476342188e-05	1.0359767665e-05	5.2779103797e-10	3.0439772986e+00	2.4562696761e-01	1.2635218865e-04	3.9975351113e-16	7.5298662430e-01	1.8430358279e-05	5.7462965561e-08	7.7433035169e-06	6.1738277475e-02	2.2790030295e-11	3.7462956173e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4701924200e-01	2.4179824467e-05	1.0373206747e-05	5.6919927008e-10	3.0439772986e+00	2.4569286044e-01	1.2647118881e-04	3.9532208141e-16	7.5292091340e-01	1.8205495523e-05	5.9383527137e-08	7.7508207716e-06	6.1754810499e-02	2.4017057113e-11	4.0454497722e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4720129874e-01	2.4377750895e-05	1.0390791197e-05	5.5012004617e-10	3.0439772986e+00	2.4587425883e-01	1.2656161546e-04	3.9977237558e-16	7.5273853357e-01	1.8350072460e-05	5.8699964875e-08	7.7628489632e-06	6.1800324685e-02	2.2196223966e-11	3.9190033288e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4684402923e-01	2.5264791397e-05	1.0247924412e-05	5.0959437172e-10	3.0439772986e+00	2.4551828173e-01	1.2506129016e-04	4.1918492400e-16	7.5309476155e-01	1.9026782053e-05	5.9518288846e-08	7.6581399022e-06	6.1711007308e-02	2.2654008181e-11	3.6111884367e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4694245177e-01	2.4545791089e-05	1.0233228670e-05	5.4947956204e-10	3.0439772986e+00	2.4561634805e-01	1.2481604792e-04	4.0611782717e-16	7.5299746271e-01	1.8482918410e-05	5.8413013687e-08	7.6471822098e-06	6.1735612943e-02	2.2641384738e-11	3.9111533129e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4683364110e-01	2.4406524104e-05	1.0622921127e-05	5.7933031323e-10	3.0439772986e+00	2.4550793120e-01	1.2964491046e-04	3.9668730359e-16	7.5310559393e-01	1.8380689831e-05	5.7703402378e-08	7.9424779220e-06	6.1708410275e-02	2.3453241953e-11	4.1284365767e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4686157724e-01	2.4432507820e-05	1.0388125957e-05	5.4536652627e-10	3.0439772986e+00	2.4553576621e-01	1.2676044252e-04	4.0086820272e-16	7.5307815150e-01	1.8399587825e-05	5.8239842127e-08	7.7648308509e-06	6.1715394309e-02	2.1145710744e-11	3.8955790475e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700125927e-01	2.4388808595e-05	1.0340446663e-05	5.2977003527e-10	3.0439772986e+00	2.4567494277e-01	1.2608392390e-04	4.0138315736e-16	7.5293865422e-01	1.8363276722e-05	5.9000834268e-08	7.7267211600e-06	6.1750314817e-02	2.2313038566e-11	3.7657129884e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4686364694e-01	2.4715407466e-05	1.0399349712e-05	5.3370119819e-10	3.0439772986e+00	2.4553782842e-01	1.2689591100e-04	4.0380865784e-16	7.5307563061e-01	1.8612571064e-05	5.8231355058e-08	7.7732654876e-06	6.1715911735e-02	2.0648492088e-11	3.8126887429e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698169235e-01	2.4071200528e-05	1.0329194591e-05	5.7352746330e-10	3.0439772986e+00	2.4565544664e-01	1.2596005955e-04	3.9635845627e-16	7.5295872301e-01	1.8124620411e-05	5.9365935349e-08	7.7180912339e-06	6.1745423088e-02	2.3359784522e-11	4.0848272186e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698722619e-01	2.4464237134e-05	1.0321529286e-05	5.6793768958e-10	3.0439772986e+00	2.4566096046e-01	1.2586274339e-04	4.0597113681e-16	7.5295261512e-01	1.8420411327e-05	5.9166735967e-08	7.7124557320e-06	6.1746806548e-02	2.3797170999e-11	4.0383299760e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4685122689e-01	2.4621617174e-05	1.0410608806e-05	5.2386839039e-10	3.0439772986e+00	2.4552545333e-01	1.2704180387e-04	4.0329392987e-16	7.5308816553e-01	1.8542248510e-05	5.8921946789e-08	7.7811843409e-06	6.1712806722e-02	2.1472332877e-11	3.7304675222e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709600103e-01	2.4455079249e-05	1.0313153841e-05	5.5284293015e-10	3.0439772986e+00	2.4576934185e-01	1.2568709714e-04	4.0014498239e-16	7.5284388176e-01	1.8410856790e-05	5.9743371981e-08	7.7044513989e-06	6.1774000259e-02	2.1591005255e-11	3.9461341228e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703203349e-01	2.4428504243e-05	1.0319610131e-05	5.6513383582e-10	3.0439772986e+00	2.4570560567e-01	1.2580903890e-04	4.0387643433e-16	7.5290786956e-01	1.8392413086e-05	5.9033504385e-08	7.7106821736e-06	6.1758008374e-02	2.3420006839e-11	4.0207370550e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702231311e-01	2.4739325362e-05	1.0193561288e-05	5.3089612427e-10	3.0439772986e+00	2.4569592045e-01	1.2427880909e-04	4.0842210738e-16	7.5291740602e-01	1.8626668678e-05	5.8570376804e-08	7.6163393466e-06	6.1755578279e-02	2.0780418765e-11	3.7894051398e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4689975482e-01	2.3747783499e-05	1.0559643941e-05	5.7421101390e-10	3.0439772986e+00	2.4557380561e-01	1.2882703478e-04	3.9135550449e-16	7.5304062054e-01	1.7883045622e-05	5.9108252652e-08	7.8927325730e-06	6.1724938706e-02	2.1967200616e-11	4.1043701761e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692667254e-01	2.4457228791e-05	1.0411234282e-05	5.6165086055e-10	3.0439772986e+00	2.4560062592e-01	1.2699793646e-04	3.9906381892e-16	7.5301297189e-01	1.8416610536e-05	5.7583098505e-08	7.7822113689e-06	6.1731668136e-02	2.1626947707e-11	4.0130343596e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695410767e-01	2.4069040950e-05	1.0427129503e-05	5.4357165178e-10	3.0439772986e+00	2.4562796177e-01	1.2717315820e-04	3.9411932978e-16	7.5298608771e-01	1.8123652980e-05	5.8616289662e-08	7.7928671612e-06	6.1738526919e-02	2.0539512491e-11	3.8876237897e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706774593e-01	2.4395926363e-05	1.0296545598e-05	5.4503386776e-10	3.0439772986e+00	2.4574118893e-01	1.2550377287e-04	4.0188181576e-16	7.5287226122e-01	1.8367016245e-05	5.9028382284e-08	7.6929551850e-06	6.1766936482e-02	2.1701214597e-11	3.8863966586e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4694537066e-01	2.4144604179e-05	1.0503728692e-05	5.7445246203e-10	3.0439772986e+00	2.4561925638e-01	1.2811336049e-04	3.9186861951e-16	7.5299453705e-01	1.8180755046e-05	5.7213570029e-08	7.8520367534e-06	6.1736342666e-02	2.2029782961e-11	4.1052978274e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709393530e-01	2.4656584231e-05	1.0376609440e-05	5.5428530561e-10	3.0439772986e+00	2.4576728358e-01	1.2646176393e-04	4.0288172210e-16	7.5284550063e-01	1.8562598499e-05	5.8127346367e-08	7.7538563823e-06	6.1773483826e-02	2.1743707422e-11	3.9554749097e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702176735e-01	2.3999662266e-05	1.0392764269e-05	5.4216244143e-10	3.0439772986e+00	2.4569537666e-01	1.2670795402e-04	3.9007517411e-16	7.5291861549e-01	1.8069792485e-05	5.9027315540e-08	7.7658783691e-06	6.1755441838e-02	2.1511302388e-11	3.8669289238e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699068455e-01	2.4535566036e-05	1.0585357576e-05	5.6538633913e-10	3.0439772986e+00	2.4566440630e-01	1.2907739633e-04	4.0522324847e-16	7.5294845376e-01	1.8474016509e-05	5.8336865467e-08	7.9118917540e-06	6.1747671136e-02	2.0349087453e-11	4.0535768237e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4708136282e-01	2.4241267262e-05	1.0601465839e-05	5.6852233286e-10	3.0439772986e+00	2.4575475657e-01	1.2921088482e-04	3.9794185996e-16	7.5285818952e-01	1.8250236583e-05	5.6574428553e-08	7.9248259493e-06	6.1770340704e-02	2.1460833973e-11	4.0655586024e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4704478047e-01	2.4576011405e-05	1.0143355900e-05	5.4065550080e-10	3.0439772986e+00	2.4571830654e-01	1.2365183293e-04	4.0664051714e-16	7.5289529970e-01	1.8503163472e-05	5.9535977209e-08	7.5773490029e-06	6.1761195119e-02	2.1442153353e-11	3.8561483196e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707683164e-01	2.4838143087e-05	9.9726761883e-06	5.5543854187e-10	3.0439772986e+00	2.4575024178e-01	1.2155022832e-04	4.1031001289e-16	7.5286324180e-01	1.8699724924e-05	5.9471345608e-08	7.4485899789e-06	6.1769207910e-02	2.2143990142e-11	3.9602527111e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698734536e-01	2.4219355444e-05	1.0335305580e-05	5.3836707785e-10	3.0439772986e+00	2.4566107920e-01	1.2603071000e-04	3.9767429110e-16	7.5295283374e-01	1.8236032313e-05	5.8703683821e-08	7.7232939404e-06	6.1746836341e-02	2.1659070905e-11	3.8370594596e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702013925e-01	2.4292401439e-05	1.0484528693e-05	5.5589757159e-10	3.0439772986e+00	2.4569375444e-01	1.2782774919e-04	3.9891368874e-16	7.5291959535e-01	1.8290225062e-05	5.7899603855e-08	7.8361074971e-06	6.1755034811e-02	2.2345129131e-11	3.9620104553e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699812969e-01	2.4374804332e-05	1.0495170663e-05	5.6309361947e-10	3.0439772986e+00	2.4567182451e-01	1.2797261387e-04	3.9805873585e-16	7.5294145500e-01	1.8352800639e-05	5.9036188544e-08	7.8432128807e-06	6.1749532422e-02	2.1065860210e-11	4.0291066894e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709308888e-01	2.4527773709e-05	1.0306780721e-05	5.6097631872e-10	3.0439772986e+00	2.4576644022e-01	1.2561137786e-04	4.0634928930e-16	7.5284669858e-01	1.8465653461e-05	5.8918259364e-08	7.7005075792e-06	6.1773272219e-02	2.1947975824e-11	4.0038119371e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4686651451e-01	2.4450009237e-05	1.0268878801e-05	5.5201417653e-10	3.0439772986e+00	2.4554068561e-01	1.2530204964e-04	4.0138538437e-16	7.5307345761e-01	1.8412652995e-05	5.9800189095e-08	7.6734198751e-06	6.1716628628e-02	2.1373468957e-11	3.9433375562e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4693350127e-01	2.4198924906e-05	1.0349616557e-05	5.6750409447e-10	3.0439772986e+00	2.4560742993e-01	1.2624176595e-04	3.9750975484e-16	7.5300667185e-01	1.8221951906e-05	5.8628395299e-08	7.7347019228e-06	6.1733375317e-02	2.2287745359e-11	4.0504662408e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696186037e-01	2.3710389744e-05	1.0478341518e-05	5.7043360308e-10	3.0439772986e+00	2.4563568642e-01	1.2779250351e-04	3.8774185926e-16	7.5297875988e-01	1.7853419866e-05	5.8211860578e-08	7.8317567413e-06	6.1740465094e-02	2.2839055140e-11	4.0668533190e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4697993828e-01	2.4396770313e-05	1.0289806190e-05	5.4665221650e-10	3.0439772986e+00	2.4565369892e-01	1.2548085165e-04	3.9977967659e-16	7.5296007581e-01	1.8369794024e-05	5.8562753175e-08	7.6892504956e-06	6.1744984570e-02	2.1981158515e-11	3.8962613586e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4715640567e-01	2.4184822832e-05	1.0135807055e-05	5.3176378324e-10	3.0439772986e+00	2.4582952806e-01	1.2348579501e-04	3.9179308342e-16	7.5278428939e-01	1.8205954669e-05	5.9379438842e-08	7.5706968725e-06	6.1789101418e-02	2.1861811060e-11	3.7844161063e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4688501657e-01	2.4035667996e-05	1.0447835067e-05	5.5393402444e-10	3.0439772986e+00	2.4555912070e-01	1.2747304624e-04	3.9479790539e-16	7.5305517676e-01	1.8100184211e-05	5.8644951560e-08	7.8091513317e-06	6.1721254142e-02	2.1177257364e-11	3.9596562732e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703409253e-01	2.4720541582e-05	1.0291535677e-05	5.3493472392e-10	3.0439772986e+00	2.4570765726e-01	1.2546532443e-04	4.1283821002e-16	7.5290543453e-01	1.8612230102e-05	5.8486509725e-08	7.6900666315e-06	6.1758523133e-02	2.0905269929e-11	3.8184999083e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4681383304e-01	2.4618027125e-05	1.0457922980e-05	5.6625085109e-10	3.0439772986e+00	2.4548819485e-01	1.2764483906e-04	4.0075783918e-16	7.5312545467e-01	1.8540462871e-05	5.8895551170e-08	7.8172324477e-06	6.1703458259e-02	2.2448764939e-11	4.0400916475e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698602389e-01	2.4483782627e-05	1.0283343677e-05	5.4035343311e-10	3.0439772986e+00	2.4565976251e-01	1.2539792075e-04	4.0324663571e-16	7.5295387430e-01	1.8435158987e-05	5.9031676869e-08	7.6838517858e-06	6.1746505972e-02	2.1049151989e-11	3.8581205896e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4710438916e-01	2.4765785187e-05	1.0468789432e-05	5.4960787445e-10	3.0439772986e+00	2.4577769964e-01	1.2757794739e-04	4.0921838482e-16	7.5283467506e-01	1.8644541844e-05	5.8941534839e-08	7.8223261554e-06	6.1776097290e-02	2.3024244570e-11	3.9073962100e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4687748327e-01	2.3689770087e-05	1.0562606464e-05	5.7803184441e-10	3.0439772986e+00	2.4555161467e-01	1.2887862756e-04	3.8150992447e-16	7.5306297098e-01	1.7839888643e-05	5.8384890703e-08	7.8959229144e-06	6.1719370818e-02	2.2510690757e-11	4.1278368732e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4686578496e-01	2.4539976000e-05	1.0408738048e-05	5.3612203942e-10	3.0439772986e+00	2.4553995871e-01	1.2700905065e-04	4.0084580585e-16	7.5307373575e-01	1.8480411401e-05	5.7929209784e-08	7.7806180365e-06	6.1716446241e-02	2.2145597793e-11	3.8159382925e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
